"stimuli","lemma","n","percent"
"flowerman","porch",3,9.375
"flowerman","porche",1,3.125
"flowerman","pork",1,3.125
"flowerman","possession",1,3.125
"flowerman","post",3,9.375
"flowerman","poster",1,3.125
"flowerman","postman",1,3.125
"flowerman","pot",1,3.125
"flowerman","potato",1,3.125
"flowerman","potter",1,3.125
"flowerman","powder",1,3.125
"flowerman","price",1,3.125
"flowerman","primary",1,3.125
"flowerman","printout",1,3.125
"flowerman","problem",1,3.125
"flowerman","proclamation",1,3.125
"flowerman","professor",1,3.125
"flowerman","progress",1,3.125
"flowerman","property",5,15.625
"flowerman","protagonist",1,3.125
"flowerman","puffy",2,6.25
"flowerman","pull",1,3.125
"flowerman","pump",1,3.125
"flowerman","purple",8,25
"flowerman","purples",1,3.125
"flowerman","purpose",1,3.125
"flowerman","purse",1,3.125
"flowerman","pushcart",1,3.125
"flowerman","quality",1,3.125
"flowerman","quarter",1,3.125
"flowerman","quick",1,3.125
"flowerman","r",1,3.125
"flowerman","rabbit",1,3.125
"flowerman","race",1,3.125
"flowerman","railing",4,12.5
"flowerman","ramp",1,3.125
"flowerman","range",1,3.125
"flowerman","ranger",1,3.125
"flowerman","rather",1,3.125
"flowerman","ravine",2,6.25
"flowerman","red",1,3.125
"flowerman","reddish",1,3.125
"flowerman","redhead",2,6.25
"flowerman","refund",1,3.125
"flowerman","relationship",1,3.125
"flowerman","remain",2,6.25
"flowerman","remnant",1,3.125
"flowerman","removal",1,3.125
"flowerman","repair",1,3.125
"flowerman","reside",1,3.125
"flowerman","residence",1,3.125
"flowerman","rest",10,31.25
"flowerman","restaurant",3,9.375
"flowerman","result",2,6.25
"flowerman","rickety",2,6.25
"flowerman","ride",1,3.125
"flowerman","rider",1,3.125
"flowerman","rig",1,3.125
"flowerman","right",10,31.25
"flowerman","river",9,28.125
"flowerman","riverbed",1,3.125
"flowerman","rivers",2,6.25
"flowerman","riverside",1,3.125
"flowerman","road",10,31.25
"flowerman","roads",1,3.125
"flowerman","roadway",1,3.125
"flowerman","robber",2,6.25
"flowerman","robe",1,3.125
"flowerman","rock",1,3.125
"flowerman","roger",1,3.125
"flowerman","roman",1,3.125
"flowerman","roof",26,81.25
"flowerman","roofline",1,3.125
"flowerman","rooftop",11,34.375
"flowerman","room",12,37.5
"flowerman","roor",3,9.375
"flowerman","rooster",1,3.125
"flowerman","root",1,3.125
"flowerman","round",1,3.125
"flowerman","roundabout",1,3.125
"flowerman","rowboat",2,6.25
"flowerman","rubber",1,3.125
"flowerman","rule",1,3.125
"flowerman","rundown",2,6.25
"flowerman","rusty",1,3.125
"flowerman","sad",3,9.375
"flowerman","saddle",1,3.125
"flowerman","sadness",1,3.125
"flowerman","sailing",1,3.125
"flowerman","sailor",2,6.25
"flowerman","sale",23,71.875
"flowerman","salesman",1,3.125
"flowerman","salon",1,3.125
"flowerman","sand",1,3.125
"flowerman","sandakozhi",1,3.125
"flowerman","satchel",1,3.125
"flowerman","savage",1,3.125
"flowerman","scale",1,3.125
"flowerman","scan",1,3.125
"flowerman","scarf",9,28.125
"flowerman","scary",2,6.25
"flowerman","scene",17,53.125
"flowerman","school",3,9.375
"flowerman","schoolgirl",1,3.125
"flowerman","scientist",3,9.375
"flowerman","scooter",14,43.75
"flowerman","scope",1,3.125
"flowerman","screen",4,12.5
"flowerman","screw",1,3.125
"flowerman","seal",1,3.125
"flowerman","seaside",1,3.125
"flowerman","second",1,3.125
"flowerman","segment",1,3.125
"flowerman","self",1,3.125
"flowerman","seller",2,6.25
"flowerman","series",1,3.125
"flowerman","set",4,12.5
"flowerman","setting",1,3.125
"flowerman","shack",1,3.125
"flowerman","shade",5,15.625
"flowerman","shadow",1,3.125
"flowerman","shadows",1,3.125
"flowerman","shaker",11,34.375
"flowerman","shamble",1,3.125
"flowerman","shape",6,18.75
"flowerman","share",1,3.125
"flowerman","shingle",1,3.125
"flowerman","shingles",2,6.25
"flowerman","shiny",1,3.125
"flowerman","ship",1,3.125
"flowerman","shirt",14,43.75
"flowerman","shirts",1,3.125
"flowerman","shop",22,68.75
"flowerman","shopper",1,3.125
"flowerman","shopping",2,6.25
"flowerman","shot",1,3.125
"flowerman","shoulder",6,18.75
"flowerman","shoulders",2,6.25
"flowerman","shower",1,3.125
"flowerman","shutter",24,75
"flowerman","shuttle",1,3.125
"flowerman","side",19,59.375
"flowerman","sideboard",1,3.125
"flowerman","sidewalk",15,46.875
"flowerman","sign",24,75
"flowerman","signature",1,3.125
"flowerman","sill",1,3.125
"flowerman","simp",1,3.125
"flowerman","singe",1,3.125
"flowerman","sir",1,3.125
"flowerman","sit",1,3.125
"flowerman","sitting",2,6.25
"flowerman","situation",1,3.125
"flowerman","size",1,3.125
"flowerman","sketchy",2,6.25
"flowerman","skin",1,3.125
"flowerman","skirt",13,40.625
"flowerman","sky",19,59.375
"flowerman","slash",1,3.125
"flowerman","slate",1,3.125
"flowerman","slatestone",1,3.125
"flowerman","sleeve",1,3.125
"flowerman","slip",1,3.125
"flowerman","slope",1,3.125
"flowerman","slouch",1,3.125
"flowerman","smile",4,12.5
"flowerman","smoke",12,37.5
"flowerman","smokestack",2,6.25
"flowerman","smoking",1,3.125
"flowerman","snow",1,3.125
"flowerman","snowflake",1,3.125
"flowerman","soccer",3,9.375
"flowerman","socialize",1,3.125
"flowerman","soda",2,6.25
"flowerman","sofa",1,3.125
"flowerman","somebody",2,6.25
"flowerman","somehow",2,6.25
"flowerman","someone",1,3.125
"flowerman","son",2,6.25
"flowerman","sorry",1,3.125
"flowerman","sort",9,28.125
"flowerman","sound",1,3.125
"flowerman","space",3,9.375
"flowerman","spectacle",1,3.125
"flowerman","spooky",2,6.25
"flowerman","sport",4,12.5
"flowerman","spot",3,9.375
"flowerman","spread",4,12.5
"flowerman","spring",1,3.125
"flowerman","square",4,12.5
"flowerman","st",3,9.375
"flowerman","stack",2,6.25
"flowerman","stage",3,9.375
"flowerman","stair",5,15.625
"flowerman","staircase",3,9.375
"flowerman","stairs",1,3.125
"flowerman","stairway",2,6.25
"flowerman","stairwell",1,3.125
"flowerman","stand",2,6.25
"flowerman","star",4,12.5
"flowerman","starr",1,3.125
"flowerman","stars",1,3.125
"flowerman","start",1,3.125
"flowerman","starting",1,3.125
"flowerman","station",22,68.75
"flowerman","statue",11,34.375
"flowerman","stay",1,3.125
"flowerman","steal",1,3.125
"flowerman","steam",1,3.125
"flowerman","steeple",1,3.125
"flowerman","step",13,40.625
"flowerman","sto",3,9.375
"flowerman","stocking",1,3.125
"flowerman","stone",11,34.375
"flowerman","stonework",1,3.125
"flowerman","stood",1,3.125
"flowerman","stoop",5,15.625
"flowerman","stoops",2,6.25
"flowerman","stop",1,3.125
"flowerman","store",5,15.625
"flowerman","storefro",1,3.125
"flowerman","storefront",2,6.25
"flowerman","story",18,56.25
"flowerman","straggler",1,3.125
"flowerman","strange",1,3.125
"flowerman","strawberry",1,3.125
"flowerman","street",27,84.375
"flowerman","streetlight",2,6.25
"flowerman","stretch",1,3.125
"flowerman","stripe",1,3.125
"flowerman","striped",1,3.125
"flowerman","stroll",1,3.125
"flowerman","stroot",1,3.125
"flowerman","structure",3,9.375
"flowerman","stucco",1,3.125
"flowerman","studio",2,6.25
"flowerman","stuff",4,12.5
"flowerman","style",2,6.25
"flowerman","success",1,3.125
"flowerman","suit",5,15.625
"flowerman","suitcase",5,15.625
"flowerman","suite",1,3.125
"flowerman","sulkin",1,3.125
"flowerman","summer",1,3.125
"flowerman","sun",5,15.625
"flowerman","sunset",3,9.375
"flowerman","surgery",1,3.125
"flowerman","surprise",3,9.375
"flowerman","suspender",2,6.25
"flowerman","suspicion",1,3.125
"flowerman","sweater",2,6.25
"flowerman","swing",1,3.125
"flowerman","sword",1,3.125
"flowerman","table",8,25
"flowerman","tail",4,12.5
"flowerman","tale",1,3.125
"flowerman","talent",1,3.125
"flowerman","talk",4,12.5
"flowerman","talking",2,6.25
"flowerman","tank",2,6.25
"flowerman","tannish",1,3.125
"flowerman","technical",1,3.125
"flowerman","tee",1,3.125
"flowerman","teenager",1,3.125
"flowerman","tele",1,3.125
"flowerman","telephone",1,3.125
"flowerman","telescope",17,53.125
"flowerman","television",2,6.25
"flowerman","tenant",1,3.125
"flowerman","tent",12,37.5
"flowerman","term",1,3.125
"flowerman","terrace",1,3.125
"flowerman","the",2,6.25
"flowerman","thief",2,6.25
"flowerman","thing",23,71.875
"flowerman","ticket",2,6.25
"flowerman","tie",11,34.375
"flowerman","tile",5,15.625
"flowerman","tiles",1,3.125
"flowerman","time",23,71.875
"flowerman","tip",1,3.125
"flowerman","to",1,3.125
"flowerman","today",1,3.125
"flowerman","toga",1,3.125
"flowerman","togetherness",1,3.125
"flowerman","tongue",2,6.25
"flowerman","tonight",1,3.125
"flowerman","top",19,59.375
"flowerman","tote",1,3.125
"flowerman","touch",1,3.125
"flowerman","tour",1,3.125
"flowerman","tow",1,3.125
"flowerman","towel",11,34.375
"flowerman","tower",1,3.125
"flowerman","town",23,71.875
"flowerman","townhouse",1,3.125
"flowerman","townspeople",1,3.125
"flowerman","transition",1,3.125
"flowerman","trash",3,9.375
"flowerman","tray",1,3.125
"flowerman","treat",2,6.25
"flowerman","tree",26,81.25
"flowerman","treetop",1,3.125
"flowerman","trick",1,3.125
"flowerman","trousers",1,3.125
"flowerman","truck",23,71.875
"flowerman","tshirt",1,3.125
"flowerman","tuft",1,3.125
"flowerman","turn",1,3.125
"flowerman","tv",5,15.625
"flowerman","twostory",3,9.375
"flowerman","type",9,28.125
"flowerman","uh",11,34.375
"flowerman","um",17,53.125
"flowerman","umbrella",10,31.25
"flowerman","umm",15,46.875
"flowerman","underneath",2,6.25
"flowerman","undershirt",1,3.125
"flowerman","undress",1,3.125
"flowerman","uniform",2,6.25
"flowerman","union",1,3.125
"flowerman","unit",1,3.125
"flowerman","up",6,18.75
"flowerman","upstair",1,3.125
"flowerman","valise",1,3.125
"flowerman","van",6,18.75
"flowerman","variety",1,3.125
"flowerman","vehicle",4,12.5
"flowerman","vending",1,3.125
"flowerman","vendor",2,6.25
"flowerman","veranda",1,3.125
"flowerman","version",1,3.125
"flowerman","vespa",1,3.125
"flowerman","vespas",1,3.125
"flowerman","vibrancy",1,3.125
"flowerman","vibrant",1,3.125
"flowerman","video",1,3.125
"flowerman","view",8,25
"flowerman","vignette",1,3.125
"flowerman","village",10,31.25
"flowerman","villager",1,3.125
"flowerman","violet",1,3.125
"flowerman","visitor",2,6.25
"flowerman","waist",1,3.125
"flowerman","waistband",1,3.125
"flowerman","wait",1,3.125
"flowerman","walk",10,31.25
"flowerman","walking",3,9.375
"flowerman","walkway",4,12.5
"flowerman","wall",7,21.875
"flowerman","war",1,3.125
"flowerman","warehouse",1,3.125
"flowerman","water",21,65.625
"flowerman","waterway",1,3.125
"flowerman","way",13,40.625
"flowerman","we",1,3.125
"flowerman","weather",2,6.25
"flowerman","weeds",1,3.125
"flowerman","whatever",1,3.125
"flowerman","wheel",18,56.25
"flowerman","wheelchair",17,53.125
"flowerman","whereas",1,3.125
"flowerman","whistle",1,3.125
"flowerman","white",5,15.625
"flowerman","wife",6,18.75
"flowerman","willow",1,3.125
"flowerman","window",26,81.25
"flowerman","wingback",1,3.125
"flowerman","winter",4,12.5
"flowerman","wishing",1,3.125
"flowerman","woman",24,75
"flowerman","wonder",1,3.125
"flowerman","wooden",2,6.25
"flowerman","word",1,3.125
"flowerman","work",6,18.75
"flowerman","world",5,15.625
"flowerman","worry",1,3.125
"flowerman","wow",1,3.125
"flowerman","wrap",1,3.125
"flowerman","wreath",1,3.125
"flowerman","writing",1,3.125
"flowerman","yard",17,53.125
"flowerman","yeah",3,9.375
"flowerman","year",1,3.125
"flowerman","yellow",2,6.25
"flowerman","yep",1,3.125
"flowerman","yes",1,3.125
"flowerman","york",1,3.125
"flowerman","zombie",1,3.125
"journey","1st",1,3.125
"journey","60",1,3.125
"journey","60s",1,3.125
"journey","70",1,3.125
"journey","80s",1,3.125
"journey","a",2,6.25
"journey","academia",1,3.125
"journey","across",1,3.125
"journey","act",1,3.125
"journey","action",1,3.125
"journey","activity",3,9.375
"journey","adventure",4,12.5
"journey","aft",1,3.125
"journey","afterwards",1,3.125
"journey","ah",4,12.5
"journey","ahead",3,9.375
"journey","air",22,68.75
"journey","airboat",1,3.125
"journey","aircraft",3,9.375
"journey","airplane",4,12.5
"journey","airship",6,18.75
"journey","alice",1,3.125
"journey","alright",2,6.25
"journey","amazement",2,6.25
"journey","amongst",1,3.125
"journey","amusement",1,3.125
"journey","angle",3,9.375
"journey","animal",1,3.125
"journey","ant",1,3.125
"journey","apartment",9,28.125
"journey","appear",1,3.125
"journey","appearance",1,3.125
"journey","approaching",1,3.125
"journey","aqueduct",5,15.625
"journey","arch",5,15.625
"journey","architecture",1,3.125
"journey","archway",5,15.625
"journey","area",13,40.625
"journey","ark",2,6.25
"journey","arm",13,40.625
"journey","armor",2,6.25
"journey","arrow",5,15.625
"journey","artery",1,3.125
"journey","asleep",1,3.125
"journey","assistance",1,3.125
"journey","athen",1,3.125
"journey","attendant",1,3.125
"journey","attention",12,37.5
"journey","authority",1,3.125
"journey","back",13,40.625
"journey","background",12,37.5
"journey","backside",1,3.125
"journey","bag",1,3.125
"journey","balcony",1,3.125
"journey","ball",15,46.875
"journey","balloon",27,84.375
"journey","baloon",1,3.125
"journey","bank",1,3.125
"journey","bar",1,3.125
"journey","barge",1,3.125
"journey","bark",1,3.125
"journey","base",11,34.375
"journey","baseboard",2,6.25
"journey","basement",5,15.625
"journey","basket",11,34.375
"journey","battle",1,3.125
"journey","battlement",1,3.125
"journey","be",5,15.625
"journey","beak",7,21.875
"journey","beard",1,3.125
"journey","beaver",1,3.125
"journey","bed",21,65.625
"journey","bedroom",12,37.5
"journey","beginning",2,6.25
"journey","behind",1,3.125
"journey","bell",2,6.25
"journey","belly",1,3.125
"journey","bench",1,3.125
"journey","beneath",1,3.125
"journey","bicycle",23,71.875
"journey","biege",1,3.125
"journey","bike",7,21.875
"journey","bill",1,3.125
"journey","bin",1,3.125
"journey","bins",1,3.125
"journey","bird",28,87.5
"journey","birdie",1,3.125
"journey","birge",1,3.125
"journey","bit",9,28.125
"journey","blanket",2,6.25
"journey","blimp",4,12.5
"journey","block",2,6.25
"journey","blouse",1,3.125
"journey","blue",3,9.375
"journey","board",2,6.25
"journey","boat",28,87.5
"journey","body",4,12.5
"journey","boiler",3,9.375
"journey","bold",1,3.125
"journey","book",13,40.625
"journey","bookcase",3,9.375
"journey","bookshelf",6,18.75
"journey","boonks",1,3.125
"journey","boot",1,3.125
"journey","bottom",11,34.375
"journey","box",3,9.375
"journey","boy",26,81.25
"journey","boyfriend",1,3.125
"journey","breath",1,3.125
"journey","brick",2,6.25
"journey","bridge",17,53.125
"journey","bright",1,3.125
"journey","brook",1,3.125
"journey","brown",1,3.125
"journey","browns",1,3.125
"journey","brownstone",1,3.125
"journey","buddy",1,3.125
"journey","bug",1,3.125
"journey","build",4,12.5
"journey","building",20,62.5
"journey","bulb",1,3.125
"journey","bunch",6,18.75
"journey","burrow",1,3.125
"journey","butterfly",1,3.125
"journey","cable",1,3.125
"journey","cage",28,87.5
"journey","calculation",1,3.125
"journey","calm",1,3.125
"journey","camel",1,3.125
"journey","camera",4,12.5
"journey","can",1,3.125
"journey","canal",5,15.625
"journey","canoe",1,3.125
"journey","captain",2,6.25
"journey","captive",1,3.125
"journey","card",1,3.125
"journey","care",1,3.125
"journey","carpet",27,84.375
"journey","carriage",1,3.125
"journey","castle",23,71.875
"journey","cat",27,84.375
"journey","causeway",1,3.125
"journey","ceiling",4,12.5
"journey","cell",2,6.25
"journey","cement",1,3.125
"journey","center",4,12.5
"journey","certificate",2,6.25
"journey","chain",1,3.125
"journey","chair",12,37.5
"journey","chalk",5,15.625
"journey","channel",2,6.25
"journey","character",2,6.25
"journey","charle",1,3.125
"journey","chase",1,3.125
"journey","cheer",1,3.125
"journey","chest",2,6.25
"journey","child",16,50
"journey","chimney",3,9.375
"journey","chinese",1,3.125
"journey","ching",2,6.25
"journey","choice",1,3.125
"journey","circle",26,81.25
"journey","city",20,62.5
"journey","cityscape",2,6.25
"journey","climbing",1,3.125
"journey","climbs",2,6.25
"journey","close",3,9.375
"journey","clothes",3,9.375
"journey","clothing",1,3.125
"journey","cloud",16,50
"journey","clouds",11,34.375
"journey","clue",1,3.125
"journey","coat",8,25
"journey","cog",1,3.125
"journey","color",11,34.375
"journey","coloring",2,6.25
"journey","column",1,3.125
"journey","combination",1,3.125
"journey","comforter",1,3.125
"journey","command",1,3.125
"journey","commander",2,6.25
"journey","companion",1,3.125
"journey","compartment",1,3.125
"journey","compass",1,3.125
"journey","complex",2,6.25
"journey","component",1,3.125
"journey","computer",28,87.5
"journey","condition",1,3.125
"journey","condola",1,3.125
"journey","connecting",1,3.125
"journey","consolation",1,3.125
"journey","construction",1,3.125
"journey","container",1,3.125
"journey","continuation",1,3.125
"journey","contraption",7,21.875
"journey","control",1,3.125
"journey","cook",8,25
"journey","cooking",5,15.625
"journey","coraline",1,3.125
"journey","cord",5,15.625
"journey","corner",8,25
"journey","costume",1,3.125
"journey","cottage",1,3.125
"journey","couch",23,71.875
"journey","counter",9,28.125
"journey","countertop",1,3.125
"journey","couple",12,37.5
"journey","craft",3,9.375
"journey","crane",1,3.125
"journey","crawl",1,3.125
"journey","crawling",1,3.125
"journey","crayon",13,40.625
"journey","creature",3,9.375
"journey","creek",1,3.125
"journey","cross",4,12.5
"journey","crossing",1,3.125
"journey","crosswalk",1,3.125
"journey","crown",4,12.5
"journey","cry",1,3.125
"journey","cup",1,3.125
"journey","cupboard",3,9.375
"journey","curl",1,3.125
"journey","cushion",1,3.125
"journey","cut",2,6.25
"journey","cutaway",4,12.5
"journey","cycle",1,3.125
"journey","dad",13,40.625
"journey","dalla",1,3.125
"journey","dam",1,3.125
"journey","danger",1,3.125
"journey","dangl",1,3.125
"journey","dangle",1,3.125
"journey","dangling",1,3.125
"journey","daughter",3,9.375
"journey","day",5,15.625
"journey","daylight",2,6.25
"journey","daytime",1,3.125
"journey","death",1,3.125
"journey","deck",3,9.375
"journey","decker",1,3.125
"journey","decorative",1,3.125
"journey","degree",1,3.125
"journey","desert",7,21.875
"journey","design",5,15.625
"journey","desk",9,28.125
"journey","despondent",2,6.25
"journey","detail",4,12.5
"journey","device",5,15.625
"journey","diagonal",1,3.125
"journey","dial",1,3.125
"journey","different",1,3.125
"journey","dinner",3,9.375
"journey","diploma",2,6.25
"journey","direction",7,21.875
"journey","dirigible",3,9.375
"journey","disaster",1,3.125
"journey","display",1,3.125
"journey","distance",8,25
"journey","dock",19,59.375
"journey","dog",3,9.375
"journey","dollhouse",1,3.125
"journey","dolphing",1,3.125
"journey","domain",1,3.125
"journey","dome",13,40.625
"journey","door",28,87.5
"journey","doorknob",2,6.25
"journey","doorway",14,43.75
"journey","down",1,3.125
"journey","dozen",1,3.125
"journey","drafting",1,3.125
"journey","dragon",13,40.625
"journey","draw",11,34.375
"journey","drawbridge",3,9.375
"journey","drawer",6,18.75
"journey","drawing",4,12.5
"journey","dress",1,3.125
"journey","dresser",10,31.25
"journey","drop",2,6.25
"journey","droppings",1,3.125
"journey","drum",1,3.125
"journey","ds",1,3.125
"journey","duck",1,3.125
"journey","dus",1,3.125
"journey","dusk",2,6.25
"journey","duty",1,3.125
"journey","eagle",4,12.5
"journey","ear",2,6.25
"journey","earth",2,6.25
"journey","east",1,3.125
"journey","edge",19,59.375
"journey","edifice",1,3.125
"journey","egypt",1,3.125
"journey","eight",1,3.125
"journey","elbow",1,3.125
"journey","element",2,6.25
"journey","elevator",2,6.25
"journey","else",1,3.125
"journey","emerge",2,6.25
"journey","emperor",1,3.125
"journey","encounter",1,3.125
"journey","end",20,62.5
"journey","ending",1,3.125
"journey","engine",2,6.25
"journey","enginey",1,3.125
"journey","entrance",7,21.875
"journey","entrances",1,3.125
"journey","entranceway",1,3.125
"journey","entry",1,3.125
"journey","entryway",5,15.625
"journey","eraser",1,3.125
"journey","escape",3,9.375
"journey","europe",1,3.125
"journey","event",3,9.375
"journey","evidence",2,6.25
"journey","exception",2,6.25
"journey","exit",2,6.25
"journey","expanse",1,3.125
"journey","experience",1,3.125
"journey","exterior",1,3.125
"journey","eye",2,6.25
"journey","face",2,6.25
"journey","facebook",1,3.125
"journey","fact",1,3.125
"journey","factory",1,3.125
"journey","fairy",1,3.125
"journey","fall",7,21.875
"journey","family",6,18.75
"journey","fantasy",3,9.375
"journey","father",10,31.25
"journey","fathers",1,3.125
"journey","favor",1,3.125
"journey","feather",4,12.5
"journey","feature",1,3.125
"journey","fedex",1,3.125
"journey","feel",2,6.25
"journey","fella",1,3.125
"journey","fellow",1,3.125
"journey","fern",1,3.125
"journey","fighting",1,3.125
"journey","figure",1,3.125
"journey","finds",1,3.125
"journey","fire",11,34.375
"journey","firebird",1,3.125
"journey","fish",1,3.125
"journey","fishing",1,3.125
"journey","fives",2,6.25
"journey","fixture",1,3.125
"journey","flag",6,18.75
"journey","flamboyant",1,3.125
"journey","fleck",1,3.125
"journey","flight",2,6.25
"journey","flood",1,3.125
"journey","floor",23,71.875
"journey","flower",2,6.25
"journey","fly",3,9.375
"journey","foliage",1,3.125
"journey","folk",1,3.125
"journey","food",2,6.25
"journey","foot",7,21.875
"journey","football",1,3.125
"journey","footbridge",1,3.125
"journey","foreground",1,3.125
"journey","forest",23,71.875
"journey","fork",1,3.125
"journey","form",2,6.25
"journey","fortress",3,9.375
"journey","frame",2,6.25
"journey","freedom",2,6.25
"journey","frenzy",1,3.125
"journey","friend",9,28.125
"journey","friendship",1,3.125
"journey","fringe",1,3.125
"journey","front",17,53.125
"journey","fun",1,3.125
"journey","furnace",1,3.125
"journey","game",5,15.625
"journey","gangway",1,3.125
"journey","garbage",1,3.125
"journey","garden",1,3.125
"journey","garment",1,3.125
"journey","gas",1,3.125
"journey","gate",3,9.375
"journey","gear",3,9.375
"journey","george",1,3.125
"journey","gesture",1,3.125
"journey","get",2,6.25
"journey","giant",3,9.375
"journey","gift",1,3.125
"journey","girl",24,75
"journey","give",1,3.125
"journey","glass",3,9.375
"journey","glow",1,3.125
"journey","go",2,6.25
"journey","god",1,3.125
"journey","gold",12,37.5
"journey","golden",1,3.125
"journey","gondola",8,25
"journey","gondolier",1,3.125
"journey","goodbye",1,3.125
"journey","goodness",1,3.125
"journey","gosh",1,3.125
"journey","grab",1,3.125
"journey","grassy",1,3.125
"journey","gray",7,21.875
"journey","green",5,15.625
"journey","greet",2,6.25
"journey","ground",11,34.375
"journey","group",3,9.375
"journey","guard",20,62.5
"journey","guardian",1,3.125
"journey","guess",1,3.125
"journey","gun",5,15.625
"journey","guy",7,21.875
"journey","ha",2,6.25
"journey","hair",1,3.125
"journey","half",3,9.375
"journey","hall",2,6.25
"journey","hallway",2,6.25
"journey","halt",1,3.125
"journey","hand",23,71.875
"journey","handheld",1,3.125
"journey","handle",1,3.125
"journey","hang",2,6.25
"journey","hat",9,28.125
"journey","have",2,6.25
"journey","hazy",1,3.125
"journey","head",10,31.25
"journey","headboard",1,3.125
"journey","headpiece",1,3.125
"journey","heater",2,6.25
"journey","heel",2,6.25
"journey","height",4,12.5
"journey","hello",1,3.125
"journey","helmet",3,9.375
"journey","help",1,3.125
"journey","heroine",1,3.125
"journey","hip",3,9.375
"journey","hmm",3,9.375
"journey","hocus",1,3.125
"journey","hold",8,25
"journey","hole",1,3.125
"journey","holland",1,3.125
"journey","home",7,21.875
"journey","hometown",1,3.125
"journey","hood",1,3.125
"journey","hops",1,3.125
"journey","horizon",3,9.375
"journey","horn",1,3.125
"journey","hour",1,3.125
"journey","house",21,65.625
"journey","hue",1,3.125
"journey","hug",1,3.125
"journey","huh",1,3.125
"journey","hydrant",9,28.125
"journey","idea",3,9.375
"journey","illustration",1,3.125
"journey","illustrator",1,3.125
"journey","image",5,15.625
"journey","imagination",3,9.375
"journey","importance",1,3.125
"journey","in",1,3.125
"journey","individual",1,3.125
"journey","inflation",1,3.125
"journey","ink",1,3.125
"journey","inside",5,15.625
"journey","intent",2,6.25
"journey","interest",1,3.125
"journey","interior",2,6.25
"journey","intersect",1,3.125
"journey","intricate",3,9.375
"journey","iphone",1,3.125
"journey","ish",2,6.25
"journey","island",4,12.5
"journey","issue",1,3.125
"journey","item",6,18.75
"journey","jail",1,3.125
"journey","josephine",5,15.625
"journey","joy",7,21.875
"journey","jump",1,3.125
"journey","jut",1,3.125
"journey","k",1,3.125
"journey","kettle",1,3.125
"journey","key",1,3.125
"journey","kid",10,31.25
"journey","kiddie",1,3.125
"journey","kind",21,65.625
"journey","king",5,15.625
"journey","kingdom",2,6.25
"journey","kitchen",24,75
"journey","kite",24,75
"journey","kitty",3,9.375
"journey","knee",7,21.875
"journey","kneel",1,3.125
"journey","kneeling",1,3.125
"journey","knight",1,3.125
"journey","knob",2,6.25
"journey","ladder",20,62.5
"journey","lady",4,12.5
"journey","lake",4,12.5
"journey","lamp",12,37.5
"journey","lamppost",1,3.125
"journey","lamps",3,9.375
"journey","land",13,40.625
"journey","landing",2,6.25
"journey","lands",4,12.5
"journey","landscape",2,6.25
"journey","languishing",1,3.125
"journey","lantern",22,68.75
"journey","lanternd",1,3.125
"journey","larger",1,3.125
"journey","layer",2,6.25
"journey","laying",1,3.125
"journey","lead",1,3.125
"journey","leader",1,3.125
"journey","leaf",1,3.125
"journey","lean",1,3.125
"journey","leap",2,6.25
"journey","leave",2,6.25
"journey","ledge",1,3.125
"journey","left",7,21.875
"journey","leg",3,9.375
"journey","leisure",1,3.125
"journey","length",2,6.25
"journey","leonardo",1,3.125
"journey","let",4,12.5
"journey","letter",2,6.25
"journey","level",15,46.875
"journey","library",4,12.5
"journey","lid",2,6.25
"journey","life",2,6.25
"journey","light",26,81.25
"journey","lights",1,3.125
"journey","limit",1,3.125
"journey","lindy",1,3.125
"journey","line",8,25
"journey","liner",1,3.125
"journey","little",2,6.25
"journey","living",2,6.25
"journey","load",1,3.125
"journey","lock",9,28.125
"journey","lodging",1,3.125
"journey","look",6,18.75
"journey","lot",18,56.25
"journey","luck",1,3.125
"journey","lunch",2,6.25
"journey","machine",13,40.625
"journey","machinery",3,9.375
"journey","magic",22,68.75
"journey","mail",2,6.25
"journey","mailbox",24,75
"journey","maker",1,3.125
"journey","man",19,59.375
"journey","map",11,34.375
"journey","mark",2,6.25
"journey","marker",11,34.375
"journey","mat",1,3.125
"journey","matter",1,3.125
"journey","mattress",1,3.125
"journey","meadow",1,3.125
"journey","meal",1,3.125
"journey","mean",1,3.125
"journey","mechanic",1,3.125
"journey","mechanics",1,3.125
"journey","mechanism",1,3.125
"journey","media",1,3.125
"journey","meet",1,3.125
"journey","megan",1,3.125
"journey","member",2,6.25
"journey","metal",2,6.25
"journey","midair",1,3.125
"journey","middle",7,21.875
"journey","military",1,3.125
"journey","minaret",4,12.5
"journey","minute",2,6.25
"journey","mirror",4,12.5
"journey","miss",1,3.125
"journey","mission",1,3.125
"journey","mix",1,3.125
"journey","moat",14,43.75
"journey","mock",1,3.125
"journey","mode",1,3.125
"journey","mom",13,40.625
"journey","moment",2,6.25
"journey","monument",1,3.125
"journey","mosey",1,3.125
"journey","mosque",1,3.125
"journey","mother",14,43.75
"journey","mothership",2,6.25
"journey","mountain",12,37.5
"journey","mouth",1,3.125
"journey","move",1,3.125
"journey","movie",2,6.25
"journey","name",3,9.375
"journey","nap",2,6.25
"journey","nature",1,3.125
"journey","neighborhood",2,6.25
"journey","net",16,50
"journey","night",18,56.25
"journey","nightfall",1,3.125
"journey","nighttime",2,6.25
"journey","nobody",1,3.125
"journey","none",2,6.25
"journey","nose",1,3.125
"journey","note",1,3.125
"journey","novel",1,3.125
"journey","number",6,18.75
